X,Y,Z
-0.07236400,0.07630200,0.03685900
-0.08908500,0.12297800,0.04642000
-0.08108200,0.14610299,0.04057700
-0.08585000,0.11628500,0.04765200
-0.07837700,0.10344600,0.03354800
-0.08782900,0.08952200,0.02361600
-0.06881100,0.09228900,-0.01647100
-0.02200700,0.07541600,0.05312100
-0.07750500,0.12042800,0.05193600
-0.07377200,0.09284100,0.04055600
-0.07434200,0.07770900,0.03595700
-0.08393000,0.12504300,-0.00388800
-0.01709300,0.05547600,0.05026300
-0.01786600,0.05547400,0.04961400
-0.01857600,0.05545100,0.04891100
-0.01927600,0.05543000,0.04819900
-0.01995000,0.05538500,0.04744800
-0.02061200,0.05537100,0.04670400
-0.02123300,0.05533800,0.04591400
-0.02183400,0.05530700,0.04510600
-0.02242900,0.05527700,0.04429800
-0.02293200,0.05521500,0.04337100
-0.02351800,0.05518300,0.04255600
-0.02409200,0.05513900,0.04170500
-0.02469800,0.05510500,0.04090200
-0.02521600,0.05505900,0.04001200
-0.02580500,0.05502300,0.03919600
-0.02635700,0.05497700,0.03832700
-0.02698700,0.05494600,0.03754100
-0.02770100,0.05492600,0.03684500
-0.07374800,0.08052800,0.03809700
-0.06980300,0.08797400,-0.01685400
-0.08950900,0.14713700,0.02781700
-0.02931500,0.08204000,0.04465800
-0.09020900,0.13102300,0.04020900
-0.08417100,0.08702700,0.02855500
-0.09097800,0.11886600,0.04416400
-0.08833100,0.12838501,0.04548300
-0.08402500,0.12439200,0.04982600
-0.04513200,0.05601600,0.03864400
-0.04595900,0.05601000,0.03805800
-0.04676300,0.05600300,0.03743200
-0.04745900,0.05598200,0.03670300
-0.04810500,0.05595300,0.03591900
-0.04876800,0.05593100,0.03516800
-0.04938400,0.05589800,0.03436600
-0.04992100,0.05585000,0.03348700
-0.05045300,0.05580700,0.03260200
-0.05091100,0.05575300,0.03163900
-0.05129300,0.05568200,0.03059100
-0.08618300,0.08685800,0.02489700
-0.08600000,0.14730300,0.03416300
-0.07742000,0.17725500,-0.04720000
-0.05208000,0.05522700,0.02448200
-0.05187600,0.05507400,0.02284700
-0.05142000,0.05488500,0.02095200
-0.05099400,0.05471700,0.01915100
-0.05032800,0.05436200,0.01566500
-0.05071300,0.05433800,0.01460000
-0.05133200,0.05425900,0.01379900
-0.05194500,0.05422400,0.01300400
-0.05261600,0.05420700,0.01226900
-0.05331000,0.05418900,0.01155100
-0.05393500,0.05415400,0.01076300
-0.05460000,0.05413400,0.01002700
-0.05513900,0.05408800,0.00915600
0.00712400,0.10729200,-0.02025100
-0.07957200,0.09132900,0.03511300
-0.07236500,0.10085800,0.03891200
-0.07747600,0.16446801,-0.02406700
-0.07486100,0.16321200,-0.01542800
-0.09235700,0.12151700,0.04260800
-0.02848900,0.08353200,0.04662900
-0.02338200,0.08661200,0.05415000
-0.02288900,0.07392500,0.05122800
-0.07896600,0.08599100,0.03607900
-0.08580400,0.13121200,0.04853500
-0.08148400,0.08720700,0.03292100
-0.07358700,0.14862899,-0.02616900
-0.07258600,0.08741800,0.04095700
-0.07529500,0.15636000,-0.00353200
-0.02818500,0.17415300,-0.01782300
-0.08741700,0.13112800,0.04590000
-0.08013800,0.14209600,0.04540200
-0.07862000,0.17430300,-0.04449100
-0.08936500,0.14580201,0.02911800
-0.09081600,0.14573599,0.02634800
-0.08864900,0.11306500,0.04174300
-0.09097900,0.14301699,0.02663400
-0.08981100,0.14307199,0.02965100
-0.08030300,0.10070700,0.03272400
-0.08142200,0.08585300,0.03288700
-0.08168300,0.08309700,0.03181500
-0.08429900,0.13124900,0.04987300
-0.07823600,0.11907200,0.05126900
-0.04382900,0.09135500,-0.02241300
-0.07969300,0.08730500,0.03536100
-0.06781700,0.09231100,-0.01673800
-0.08737100,0.08956900,0.02457600
-0.05155900,0.16251500,0.00512400
-0.07984000,0.10339500,0.03218500
-0.08387500,0.13533200,0.04792100
-0.06797600,0.07914200,0.04086200
-0.06804600,0.08876900,0.04344400
-0.07761600,0.09140000,0.03739400
-0.02587600,0.07960300,0.05122800
-0.04925200,0.16535801,0.00274400
-0.07525700,0.08741900,0.03937300
-0.07827400,0.17438300,-0.04339300
-0.07444100,0.08330900,0.03868700
-0.07749400,0.09274400,0.03722900
-0.01525900,0.09845100,0.04712900
-0.02412100,0.09447100,0.04619700
-0.02401900,0.05373700,0.04168900
-0.02475100,0.09446000,0.04538600
-0.02519900,0.05366500,0.04003700
-0.02575000,0.05362400,0.03917000
-0.02643300,0.05359400,0.03844500
-0.02706400,0.05356600,0.03766600
-0.02784400,0.05355300,0.03702500
-0.02864600,0.05355200,0.03644300
-0.02385900,0.08389800,0.05470700
-0.07949200,0.14610200,0.04179600
-0.08196300,0.10333100,0.03006800
-0.08604900,0.12847200,0.04886700
-0.08313300,0.13532700,0.04859500
-0.04808700,0.16677800,0.00155100
-0.09039500,0.11890300,0.04500900
-0.07592700,0.08606000,0.03866500
-0.07814300,0.09272200,0.03646500
-0.04501000,0.05463100,0.03855400
-0.04590200,0.05463200,0.03803800
-0.04672800,0.05463200,0.03744400
-0.04748800,0.05462000,0.03677400
-0.04814300,0.05459200,0.03601000
-0.04878700,0.05456400,0.03522000
-0.04940100,0.05452900,0.03441500
-0.04998200,0.05448900,0.03358900
-0.05051800,0.05444500,0.03270500
-0.05094100,0.05438400,0.03172800
-0.07568700,0.15767001,-0.00739000
-0.07285100,0.07774200,0.03728900
-0.08641900,0.13387400,0.04624200
-0.08715900,0.12842700,0.04713900
-0.07751100,0.08602700,0.03743600
-0.08327900,0.08846300,0.03043800
-0.07869700,0.09404400,0.03555600
-0.08744700,0.14857800,0.02993500
-0.05002100,0.05292900,0.01555500
-0.05057900,0.05289000,0.01451000
-0.05125300,0.05286800,0.01378100
-0.05188800,0.05283300,0.01300000
-0.05258500,0.05281300,0.01228300
-0.05328600,0.05279100,0.01157000
-0.05393400,0.05276100,0.01080400
-0.05462300,0.05273700,0.01007900
-0.05522800,0.05270200,0.00927600
-0.05582300,0.05266500,0.00846900
-0.08307200,0.13936700,0.04558600
-0.08522600,0.08549400,0.02538700
-0.08169800,0.09398100,0.03290600
-0.08795300,0.11760400,0.04687200
-0.07884900,0.10075900,0.03409600
-0.02802900,0.08358000,0.04758800
-0.02476000,0.08655800,0.05270800
-0.02724000,0.08774300,0.04807600
-0.07794500,0.17578600,-0.04522200
-0.02843400,0.08491200,0.04652800
-0.07612000,0.09279400,0.03867100
-0.08433800,0.13396700,0.04842100
-0.09002200,0.14845100,0.02545400
-0.08088500,0.08723700,0.03372600
-0.09076400,0.14202100,0.02717000
-0.08006400,0.10743700,0.03087400
-0.07796600,0.16586199,-0.02789500
-0.04678200,0.16824400,0.00020000
-0.02677900,0.08934600,-0.03403500
-0.02514600,0.08246100,0.05321100
-0.09062300,0.14303200,0.02766500
-0.07867700,0.16863100,-0.03434100
-0.07760500,0.08046300,0.03488600
-0.08738900,0.14326100,0.03704900
0.01018200,0.08933800,-0.03122800
-0.06590700,0.11093400,-0.01267000
-0.09125900,0.11748100,0.04306400
-0.08920700,0.12701900,0.04498000
-0.09128300,0.12558299,0.04284800
-0.06894100,0.07914400,0.04041100
-0.09102500,0.12424500,0.04405600
-0.07903700,0.08732600,0.03610600
-0.08050600,0.10338400,0.03143800
-0.07909700,0.10342700,0.03285400
-0.07163600,0.08741300,0.04143000
-0.08278800,0.12580600,0.05136300
-0.08192500,0.12582000,0.05192300
-0.02543700,0.07964900,0.05219000
-0.01435900,0.10253200,0.04337300
-0.08182400,0.10745600,0.02838800
-0.02700600,0.08089600,0.04947100
-0.09055500,0.12024100,0.04511900
-0.08837600,0.14185500,0.03667000
-0.02774900,0.07646100,0.04472800
-0.08265900,0.08714200,0.03126800
-0.08476700,0.10454000,0.02577600
-0.02095200,0.09200100,0.05296800
-0.07668300,0.09411500,0.03778800
-0.07294800,0.09149800,0.04116000
-0.07827100,0.16866601,-0.03336100
-0.02608900,0.05227800,0.03955100
-0.02679900,0.05226300,0.03884700
-0.02766300,0.05226100,0.03830600
-0.02852800,0.05226300,0.03776800
-0.02963600,0.05224700,0.03736900
-0.03087100,0.05228500,0.03710400
-0.08237300,0.14871100,0.03614800
-0.08087400,0.13675401,0.04915300
-0.09254000,0.11882400,0.04136500
-0.09209100,0.11882900,0.04246000
-0.08971700,0.11891900,0.04574500
-0.08900000,0.11894300,0.04645200
-0.03682200,0.09148600,-0.02380400
-0.08228600,0.13536701,0.04917400
-0.08667200,0.13924800,0.04210500
-0.04580400,0.05322700,0.03799500
-0.02719400,0.07646900,0.04555400
-0.08774300,0.13513801,0.04319600
-0.04890400,0.05319800,0.03539200
-0.04948600,0.05316400,0.03453700
-0.05008700,0.05312500,0.03372200
-0.05063200,0.05308000,0.03283600
-0.05110800,0.05302100,0.03192800
-0.06949200,0.08469700,0.04219500
-0.06862500,0.08469700,0.04274900
-0.06773200,0.08470900,0.04325100
-0.08830400,0.12299800,0.04706800
-0.04020700,0.16816400,-0.01139700
-0.08029600,0.08860900,0.03450500
-0.08679700,0.14459699,0.03644300
-0.01914500,0.08931500,0.05547300
-0.05010400,0.05153600,0.01561300
-0.05064000,0.05149500,0.01461400
-0.05131900,0.05146900,0.01389000
-0.05196800,0.05144100,0.01311800
-0.05267600,0.05142200,0.01241400
-0.05338100,0.05139900,0.01170500
-0.05402000,0.05137300,0.01092900
-0.05476800,0.05135400,0.01026700
-0.05541000,0.05132500,0.00948800
-0.05602900,0.05129200,0.00869300
-0.05651200,0.05122300,0.00779300
-0.08810800,0.12974299,0.04521700
-0.08147200,0.13536100,0.04976700
-0.07989600,0.08323500,0.03428100
-0.03610300,0.16520099,-0.01444000
-0.02266200,0.08662400,0.05483900
-0.02410300,0.08659500,0.05345900
-0.08251800,0.08166700,0.02989000
-0.08710900,0.12979200,0.04704200
-0.07716500,0.15619101,-0.01146300
-0.07856700,0.17290600,-0.04169900
-0.08962000,0.13236500,0.04097300
-0.08726400,0.13920601,0.04129500
-0.08898800,0.14716800,0.02870000
-0.07460000,0.09147700,0.04000800
-0.07461100,0.10353800,0.03684000
-0.07534200,0.09280800,0.03930500
-0.04722200,0.16822200,-0.00077700
-0.07739400,0.16730900,-0.02854000
-0.08628300,0.14195301,0.04023200
-0.08098800,0.10070500,0.03199500
-0.09020600,0.14305399,0.02867100
-0.07273800,0.15114801,-0.03981400
-0.08028900,0.14476600,0.04264600
-0.08186300,0.14339100,0.04284600
-0.08129800,0.08450500,0.03281100
-0.07375800,0.09148500,0.04058400
-0.02366800,0.09190100,0.05004900
-0.08530700,0.12986200,0.04949900
-0.08306700,0.13677099,-0.00076900
-0.07838500,0.08735900,0.03686600
-0.09120000,0.12156700,0.04432000
-0.08659100,0.12708400,0.04803600
-0.08379400,0.10061500,0.02914800
-0.02345100,0.08929800,0.05273000
-0.07701300,0.15758701,-0.01166400
-0.08205500,0.13806200,0.04744600
-0.08285100,0.13804699,0.04682600
-0.02881800,0.08624200,0.04546000
-0.02486800,0.10443000,-0.02318500
-0.08563800,0.10052900,0.02676200
-0.09036700,0.14576200,0.02730300
-0.08846100,0.14585000,0.03103000
-0.08765200,0.14590800,0.03302100
-0.08484400,0.14600500,0.03727600
-0.08026500,0.09402200,0.03429800
-0.04953300,0.16397600,0.00447800
-0.07822500,0.10479900,0.03335900
-0.02694900,0.05113100,0.04186400
-0.02808700,0.05114200,0.04157200
-0.02904900,0.05115000,0.04111300
-0.02984100,0.05114800,0.04049000
-0.03061300,0.05112600,0.03985100
-0.03124000,0.05109200,0.03906400
-0.03187100,0.05106800,0.03826600
-0.01601300,0.09598900,0.05216500
-0.01682200,0.09602800,0.05157900
-0.07449500,0.09417400,0.03983000
-0.09225300,0.12285400,0.04248600
-0.09266100,0.12282500,0.04146200
-0.08026200,0.14741300,0.03970700
-0.08107900,0.11757100,0.04867300
-0.06688000,0.10382100,-0.01530000
-0.08158200,0.08030100,0.03039100
-0.01776700,0.09599800,0.05110600
-0.01847000,0.09596900,0.05039300
-0.01923700,0.09592000,0.04975300
-0.01992700,0.09587500,0.04903500
-0.02052800,0.09582600,0.04823400
-0.04977900,0.05183100,0.03488300
-0.05033000,0.05179200,0.03400600
-0.05091100,0.05173800,0.03317700
-0.05136800,0.05168200,0.03221400
-0.07237100,0.08606300,0.04076700
-0.07325700,0.08605400,0.04024600
-0.08607900,0.08828800,0.02616700
-0.08657200,0.08823000,0.02522800
-0.01486800,0.10445300,-0.02283200
-0.08816900,0.09227700,0.02389300
-0.08101600,0.13404800,0.05079100
-0.08945200,0.12834901,0.04376200
-0.08864500,0.09359400,0.02291400
-0.05081700,0.05012200,0.01482200
-0.05142400,0.05008500,0.01402800
-0.05212100,0.05006100,0.01331300
-0.05284800,0.05005000,0.01262400
-0.05361700,0.05003200,0.01198000
-0.05432400,0.05001200,0.01127500
-0.05497500,0.04999300,0.01050600
-0.05567600,0.04997100,0.00979100
-0.05628400,0.04993200,0.00898200
-0.05679300,0.04987400,0.00808800
-0.05721700,0.04980400,0.00711400
-0.02759600,0.08362700,0.04855700
-0.04250900,0.17112300,-0.00130800
-0.07457600,0.09012300,0.04001600
-0.07375300,0.09012900,0.04062700
-0.02664700,0.09045500,0.04742300
-0.08479400,0.14065699,0.04302500
-0.07919600,0.12040500,0.05076900
-0.07692300,0.16039300,-0.01466400
-0.08706600,0.09099700,0.02565900
-0.08607500,0.09243500,0.02745600
-0.07747500,0.17009500,-0.03419800
-0.02102900,0.09586100,0.04730200
-0.02442100,0.07527000,0.04988300
-0.02140400,0.08798700,0.05496700
-0.08668800,0.09375200,0.02659500
-0.09115900,0.12022100,0.04430100
-0.08536200,0.13527800,0.04656400
-0.08889800,0.12836900,0.04462700
-0.08689500,0.14326300,0.03798000
-0.08106500,0.14339299,0.04345800
-0.02710700,0.08229100,0.04953100
-0.07881500,0.08185200,0.03464000
-0.08261600,0.12307800,0.04985000
-0.08008600,0.14872600,0.03807900
-0.07841600,0.11634200,0.05011600
-0.02179000,0.09579400,0.04665700
-0.02606200,0.08374900,0.05126500
-0.08986500,0.12026200,0.04585400
-0.08860300,0.14317600,0.03403200
-0.08879300,0.12567700,0.04604000
-0.08652900,0.12571400,0.04803000
-0.02533200,0.08922100,0.05036200
-0.08435800,0.08837100,0.02866100
-0.04525400,0.16965100,-0.00135300
-0.08333100,0.08299600,0.02925100
-0.08456700,0.08975200,0.02884800
-0.07210900,0.08468500,0.04055900
-0.08147500,0.11898100,0.04894600
-0.08688200,0.08962400,0.02551600
-0.07474300,0.08466900,0.03895700
-0.08665200,0.14595599,0.03484000
-0.07402400,0.14985800,-0.03287500
-0.05770300,0.05912700,0.02167400
-0.02738900,0.04998000,0.04514500
-0.02818300,0.04997500,0.04452000
-0.02889600,0.04996600,0.04381600
-0.02960600,0.04995500,0.04311400
-0.03040700,0.04997000,0.04250400
-0.03118700,0.04994000,0.04186700
-0.03181000,0.04991100,0.04107500
-0.03249900,0.04987000,0.04036100
-0.03311600,0.04980500,0.03951000
-0.03383100,0.04980300,0.03881400
-0.05750000,0.05897800,0.02157000
-0.07369400,0.09418400,0.04043300
-0.08758200,0.09094200,0.02473300
-0.06833100,0.08333200,0.04248500
-0.08211700,0.12719500,0.05207600
-0.06099200,0.12820400,-0.00783700
-0.08737200,0.12434800,0.04750600
-0.03382100,0.08869300,-0.02469400
-0.04854400,0.16537499,0.00344300
-0.02435000,0.08523800,0.05374200
-0.08108200,0.14475900,0.04202700
-0.02238000,0.09585800,0.04583600
-0.05043300,0.05057000,0.03559400
-0.05099100,0.05041700,0.03464000
-0.05149200,0.05039900,0.03368200
-0.05194300,0.05038600,0.03269400
-0.04708900,0.15614299,-0.00736800
-0.08027700,0.08995400,0.03445200
-0.02120800,0.08252700,0.05634400
-0.08089700,0.12168500,0.04965600
-0.08496100,0.08836900,0.02789200
-0.02412500,0.08925900,0.05199200
-0.02734700,0.07352200,0.04298400
-0.07364400,0.14863700,-0.02474900
-0.05680900,0.08836100,-0.02158700
-0.04809000,0.15613200,-0.00685900
-0.05112800,0.04876200,0.01517900
-0.05174300,0.04872900,0.01438400
-0.05243700,0.04870200,0.01366900
-0.05317400,0.04870100,0.01299100
-0.05394600,0.04868200,0.01235200
-0.05468100,0.04868200,0.01167000
-0.05538000,0.04865600,0.01095400
-0.05607500,0.04863000,0.01023200
-0.05667700,0.04858200,0.00942200
-0.05720800,0.04853800,0.00854000
-0.05776600,0.04851000,0.00767400
-0.08150300,0.08855300,0.03289900
-0.07293400,0.09014500,0.04119000
-0.07682100,0.08047200,0.03551400
-0.07940600,0.14744200,0.04026400
-0.08756700,0.12976700,0.04608600
-0.02204700,0.08114000,0.05580300
-0.08774600,0.09368000,0.02483500
-0.02116400,0.09332800,0.05174000
-0.02316200,0.09583200,0.04519200
-0.08971900,0.12966400,0.04259400
-0.08560500,0.11900600,0.04876900
-0.02823900,0.08766400,0.04624400
-0.08029800,0.09537700,0.03428600
-0.07815600,0.16725700,-0.03058600
-0.02568300,0.08785000,0.05077100
-0.08578100,0.08970300,0.02724800
-0.02395900,0.09582900,0.04459400
-0.00287400,0.10736000,-0.02215500
-0.08622600,0.14331600,0.03871700
-0.08022200,0.14344200,0.04403400
-0.02589900,0.08916500,0.04953500
-0.07951100,0.08183400,0.03392700
-0.08350300,0.12304500,0.04934200
-0.08212300,0.08025600,0.02951900
-0.07919400,0.11632800,0.04948000
-0.02873800,0.07637100,0.04287900
-0.09157400,0.12422100,0.04318200
-0.07673900,0.15760200,-0.01053900
-0.02617000,0.08238600,0.05143400
-0.09012400,0.12563699,0.04453000
-0.08657700,0.12434900,0.04811500
-0.02701200,0.08911000,0.04780600
-0.08240800,0.10731900,0.02755800
-0.07453000,0.08877000,0.04003500
-0.08262600,0.14603400,0.03929400
-0.06794700,0.08606700,0.04344700
-0.08950700,0.14849199,0.02634500
-0.07592200,0.15908501,-0.01000300
-0.08804800,0.14589500,0.03199900
-0.08718500,0.14592700,0.03396900
-0.02491100,0.09582500,0.04411800
-0.02786000,0.04876700,0.04705400
-0.02842400,0.04877100,0.04620800
-0.02894800,0.04870900,0.04532000
-0.02964300,0.04867200,0.04460000
-0.03036900,0.04869000,0.04392100
-0.03133100,0.04870600,0.04346200
-0.03219600,0.04871500,0.04292200
-0.03289300,0.04865700,0.04218700
-0.03342600,0.04860900,0.04130900
-0.03396800,0.04857900,0.04044000
-0.03459200,0.04855600,0.03966900
-0.08054800,0.07896600,0.03062300
-0.08554800,0.14996500,0.03081600
-0.08776800,0.14988200,0.02739800
-0.02620100,0.08781100,0.04988500
-0.06718100,0.15662700,-0.05346600
-0.08346300,0.08155400,0.02799600
-0.07250300,0.07915500,0.03830400
-0.08619800,0.14464100,0.03724800
-0.08877500,0.14985900,0.02556900
-0.08241800,0.10064500,0.03060200
-0.02661300,0.08371400,0.05043900
-0.07714400,0.16453899,-0.02306200
-0.08864200,0.12971599,0.04434000
-0.08387000,0.14867900,0.03481800
-0.02386900,0.10443800,-0.02320200
-0.09176700,0.12692399,0.04033600
-0.08669700,0.12169000,0.04835900
-0.09312000,0.12150300,0.04039900
-0.06753600,0.08055100,0.04178100
-0.08564800,0.10318100,0.02527200
-0.07658300,0.17866200,-0.04947300
-0.09115200,0.12290800,0.04423100
-0.02760900,0.08501200,0.04853200
-0.07726800,0.16173799,-0.01857000
-0.02496700,0.08519500,0.05296300
-0.07735900,0.09408900,0.03704800
-0.05162500,0.04743700,0.01571200
-0.05232000,0.04741000,0.01499700
-0.05302100,0.04738800,0.01428600
-0.05373000,0.04737100,0.01358500
-0.05450700,0.04734700,0.01294800
-0.05529600,0.04733700,0.01232100
-0.05595200,0.04734400,0.01156500
-0.05666500,0.04733100,0.01086100
-0.05733700,0.04727600,0.01012100
-0.05804500,0.04725900,0.00941400
-0.05869100,0.04726600,0.00864000
-0.05939900,0.04726500,0.00793400
-0.06015500,0.04720000,0.00728300
-0.08025800,0.08592200,0.03454700
-0.08720200,0.10043000,0.02407000
-0.02386300,0.08251200,0.05475800
-0.02670900,0.07949100,0.04922900
-0.08185900,0.14607599,0.03994000
-0.02712900,0.08505700,0.04943700
-0.04740900,0.16683599,0.00227900
-0.02307900,0.09321900,0.04943200
-0.02256700,0.09328100,0.05032200
-0.07749700,0.16871300,-0.03131700
-0.07707200,0.16874599,-0.03033700
-0.07093700,0.09953600,0.04034400
-0.08488100,0.14200599,0.04165900
-0.08416100,0.14201100,0.04235600
-0.08038200,0.11899000,0.04922600
-0.04660800,0.16684200,0.00289100
-0.02722200,0.09043800,0.04656700
-0.08190800,0.12168500,0.04925100
-0.08454600,0.11902800,0.04909200
-0.07800600,0.09406700,0.03628200
-0.09125800,0.11610600,0.04170700
-0.08448100,0.12302700,0.04894700
-0.02746700,0.07936800,0.04714800
-0.02615900,0.09180300,0.04689300
-0.07500000,0.07765300,0.03520300
-0.02010400,0.09203900,0.05355100
-0.02252000,0.09198200,0.05176000
-0.08950900,0.12565900,0.04533300
-0.05117600,0.16387200,0.00329000
-0.08913800,0.12028800,0.04655200
-0.07654800,0.09546100,0.03761000
-0.08342000,0.09117700,0.03048500
-0.08574100,0.12035900,0.04888700
-0.09218200,0.11745500,0.04120100
-0.09119600,0.14571799,0.02531200
-0.08988400,0.14577401,0.02824100
-0.07734900,0.08187500,0.03599700
-0.02216100,0.08252800,0.05587500
-0.07570200,0.16045301,-0.01169200
-0.02873600,0.04755400,0.04796600
-0.02935300,0.04750800,0.04714800
-0.02988800,0.04747200,0.04629000
-0.03052100,0.04744400,0.04549100
-0.03119700,0.04740700,0.04478200
-0.03217700,0.04742100,0.04429400
-0.03301800,0.04745700,0.04386400
-0.03368100,0.04742000,0.04301400
-0.03429100,0.04736900,0.04219600
-0.03482400,0.04732200,0.04132900
-0.03542900,0.04727100,0.04052000
-0.08867300,0.13241300,0.04287200
-0.08498500,0.14994900,0.03167300
-0.02655300,0.08094500,0.05042900
-0.01425900,0.18010400,-0.02791800
-0.08091900,0.08992700,0.03367600
-0.07767500,0.08738400,0.03756100
-0.07184300,0.08330900,0.04034500
-0.08092700,0.12805000,-0.00535000
-0.08718500,0.09235800,0.02573000
-0.02666700,0.08233600,0.05049700
-0.07854500,0.14611501,0.04225800
-0.08556000,0.09517700,0.02827100
-0.02670600,0.07653700,0.04649700
-0.05495100,0.16096200,0.00433600
-0.05662300,0.04825000,0.03757300
-0.05727100,0.04820000,0.03658100
-0.08850300,0.14852101,0.02817200
